Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6826,CA-2023-329988,2023-05-31,2023-06-02,First Class,CG-82235,Customer 523,Home Office,South,Florida,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,1038.91,14,0.2,334.9
6827,CA-2022-218092,2022-05-30,2022-06-06,Standard Class,CG-28590,Customer 219,Home Office,West,Utah,Furniture,Tables,Bretford CR4500,4636.58,14,0.3,466.67
6828,CA-2024-787335,2024-04-30,2024-05-06,Standard Class,CG-73783,Customer 537,Consumer,South,Georgia,Office Supplies,Supplies,Fiskars Adult Scissors,40.82,9,0.4,2.72
6829,CA-2024-208276,2024-10-29,2024-11-01,First Class,CG-97518,Customer 780,Corporate,East,Pennsylvania,Technology,Phones,Motorola Smart Phone,545.08,3,0.3,73.89
6830,CA-2023-682575,2023-04-13,2023-04-17,First Class,CG-57238,Customer 683,Consumer,East,Ohio,Technology,Copiers,Konica Minolta,682.64,4,0.0,248.03
6831,CA-2021-485790,2021-03-29,2021-04-03,Standard Class,CG-48373,Customer 153,Consumer,East,New Jersey,Office Supplies,Envelopes,Wintrust Envelope Selection,117.93,3,0.5,-10.89
6832,CA-2023-484163,2023-04-11,2023-04-17,Standard Class,CG-29649,Customer 58,Home Office,South,Florida,Furniture,Bookcases,Sauder Forest Hills,1553.52,3,0.2,222.65
6833,CA-2023-853481,2023-02-02,2023-02-07,Standard Class,CG-91057,Customer 531,Corporate,West,Arizona,Office Supplies,Storage,Fellowes Super Stor/Drawer,735.02,11,0.0,48.85
6834,CA-2022-334454,2022-10-14,2022-10-21,Standard Class,CG-68552,Customer 154,Consumer,Central,Texas,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1280.05,5,0.0,74.01
6835,CA-2023-551655,2023-07-05,2023-07-11,Standard Class,CG-35971,Customer 671,Corporate,East,New Jersey,Office Supplies,Supplies,Acco Remark Laser Pointer,263.56,5,0.2,61.58
6836,CA-2022-241392,2022-05-03,2022-05-09,Standard Class,CG-96059,Customer 440,Consumer,West,Washington,Technology,Copiers,Konica Minolta,198.13,7,0.5,27.6
6837,CA-2022-251538,2022-10-09,2022-10-14,Second Class,CG-48282,Customer 765,Home Office,West,Oregon,Furniture,Chairs,HON 5400 Series Task Chair,366.68,1,0.5,14.24
6838,CA-2021-985821,2021-07-12,2021-07-18,Standard Class,CG-87604,Customer 288,Home Office,Central,Minnesota,Office Supplies,Storage,Fellowes Super Stor/Drawer,229.17,5,0.4,-17.18
6839,CA-2023-157718,2023-05-03,2023-05-08,Second Class,CG-12766,Customer 667,Home Office,West,Arizona,Office Supplies,Paper,Easy-staple paper,143.78,5,0.3,5.13
6840,CA-2021-246504,2021-04-03,2021-04-06,First Class,CG-86369,Customer 699,Home Office,East,New Jersey,Office Supplies,Labels,3M Polarizing Label,215.2,4,0.2,50.54
6841,CA-2022-572801,2022-04-08,2022-04-10,First Class,CG-14401,Customer 130,Home Office,South,Alabama,Office Supplies,Storage,Fellowes Super Stor/Drawer,633.1,10,0.0,134.17
6842,CA-2024-191475,2024-10-21,2024-10-26,Standard Class,CG-84399,Customer 112,Corporate,West,Colorado,Furniture,Tables,Bretford CR4500,5506.08,8,0.0,1448.01
6843,CA-2022-409122,2022-02-22,2022-02-25,First Class,CG-89283,Customer 666,Corporate,South,Tennessee,Office Supplies,Supplies,Acco Remark Laser Pointer,298.94,7,0.5,-38.5
6844,CA-2021-618778,2021-01-02,2021-01-07,Standard Class,CG-51827,Customer 214,Home Office,East,New York,Technology,Copiers,Konica Minolta,3284.65,5,0.0,392.49
6845,CA-2024-907647,2024-10-22,2024-10-28,Standard Class,CG-80792,Customer 209,Corporate,East,Pennsylvania,Technology,Copiers,Hewlett Packard LaserJet,4396.57,13,0.3,398.45
6846,CA-2022-938243,2022-08-12,2022-08-18,Standard Class,CG-10673,Customer 152,Home Office,Central,Wisconsin,Technology,Accessories,Logitech Wireless Mouse,1108.0,4,0.5,-38.03
6847,CA-2024-168033,2024-11-26,2024-11-30,First Class,CG-47944,Customer 78,Consumer,East,Massachusetts,Office Supplies,Envelopes,Wintrust Envelope Selection,16.63,3,0.2,5.53
6848,CA-2024-479561,2024-09-26,2024-10-02,Standard Class,CG-57765,Customer 597,Corporate,West,Oregon,Furniture,Bookcases,Sauder Forest Hills,4095.84,6,0.0,368.91
6849,CA-2022-815854,2022-06-14,2022-06-21,Standard Class,CG-79595,Customer 527,Corporate,South,Alabama,Technology,Accessories,Logitech Wireless Mouse,4039.42,6,0.4,-45.67
6850,CA-2021-898505,2021-12-10,2021-12-15,Standard Class,CG-43094,Customer 263,Corporate,West,Nevada,Office Supplies,Binders,Avery Durable Binders,247.23,11,0.5,20.66
6851,CA-2023-147007,2023-07-01,2023-07-04,First Class,CG-50272,Customer 690,Corporate,West,Nevada,Office Supplies,Binders,Wilson Jones Gold Binder,77.63,5,0.3,7.35
6852,CA-2022-445420,2022-09-23,2022-09-27,Second Class,CG-78202,Customer 332,Consumer,South,North Carolina,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,502.2,12,0.5,17.73
6853,CA-2021-403545,2021-12-20,2021-12-25,Second Class,CG-43859,Customer 263,Consumer,East,New Jersey,Furniture,Furnishings,Tensor Brushed Steel Torchiere,502.32,2,0.4,15.51
6854,CA-2022-428167,2022-11-10,2022-11-16,Standard Class,CG-21582,Customer 727,Consumer,South,Georgia,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,74.61,2,0.1,17.57
6855,CA-2021-738863,2021-02-19,2021-02-26,Standard Class,CG-57815,Customer 425,Consumer,West,Washington,Furniture,Tables,Bretford CR4500,4790.56,8,0.0,283.48
6856,CA-2024-165902,2024-07-23,2024-07-29,Standard Class,CG-16200,Customer 433,Home Office,South,North Carolina,Technology,Phones,Apple iPhone 6S,3474.7,5,0.0,1311.91
6857,CA-2022-117396,2022-04-25,2022-05-01,Standard Class,CG-66795,Customer 719,Home Office,South,Tennessee,Technology,Machines,HP Designjet T520,340.7,8,0.4,27.6
6858,CA-2022-755845,2022-01-11,2022-01-15,Second Class,CG-40279,Customer 570,Corporate,East,Pennsylvania,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,5977.12,9,0.3,832.39
6859,CA-2023-685014,2023-07-08,2023-07-15,Standard Class,CG-18002,Customer 496,Corporate,Central,Indiana,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",2651.0,11,0.2,158.95
6860,CA-2021-874389,2021-05-21,2021-05-21,Same Day,CG-92060,Customer 664,Home Office,West,Utah,Office Supplies,Storage,Eldon Fold N Roll Cart,190.26,7,0.0,27.04
6861,CA-2021-949404,2021-08-29,2021-09-05,Standard Class,CG-71246,Customer 214,Consumer,East,Virginia,Office Supplies,Appliances,Hoover Portapower Machine,290.69,8,0.2,60.12
6862,CA-2023-875702,2023-09-14,2023-09-17,Second Class,CG-42732,Customer 341,Home Office,West,California,Furniture,Tables,Chromcraft Bull-Nose Table,1483.36,8,0.0,367.72
6863,CA-2024-622970,2024-11-08,2024-11-14,Standard Class,CG-51057,Customer 780,Consumer,East,Michigan,Technology,Copiers,Canon PC1060 Copier,5378.48,8,0.0,1158.45
6864,CA-2024-455875,2024-04-21,2024-04-26,Standard Class,CG-89378,Customer 530,Home Office,East,Massachusetts,Furniture,Bookcases,Sauder Forest Hills,7447.44,11,0.0,2137.05
6865,CA-2023-465068,2023-08-14,2023-08-16,First Class,CG-59514,Customer 366,Corporate,East,Virginia,Office Supplies,Art,Hunt Boston Pencil Sharpener,258.63,3,0.1,91.14
6866,CA-2024-473451,2024-08-10,2024-08-17,Standard Class,CG-77376,Customer 363,Home Office,East,Virginia,Furniture,Bookcases,Bush Westfield Bookcase,3951.92,14,0.0,780.73
6867,CA-2022-902453,2022-11-03,2022-11-06,Second Class,CG-62630,Customer 517,Home Office,South,Georgia,Office Supplies,Binders,Avery Flexi-View Binders,327.8,10,0.0,24.25
6868,CA-2022-414915,2022-11-04,2022-11-10,Standard Class,CG-48603,Customer 138,Corporate,West,Washington,Furniture,Tables,Bretford CR4500,162.27,1,0.2,43.74
6869,CA-2021-368818,2021-07-05,2021-07-09,Second Class,CG-86452,Customer 311,Home Office,Central,Wisconsin,Office Supplies,Art,SAFCO Arco Folding Chair,865.6,10,0.0,197.17
6870,CA-2022-258348,2022-04-30,2022-05-06,Standard Class,CG-40279,Customer 430,Home Office,Central,Illinois,Technology,Machines,Brother Intelli-Fax 4750E,419.46,1,0.2,70.74
6871,CA-2021-685310,2021-12-03,2021-12-09,Standard Class,CG-91666,Customer 269,Corporate,East,Michigan,Office Supplies,Art,SAFCO Arco Folding Chair,36.66,6,0.0,3.76
6872,CA-2022-977485,2022-11-17,2022-11-24,Standard Class,CG-65371,Customer 433,Home Office,West,Colorado,Office Supplies,Supplies,Acco Remark Laser Pointer,894.6,14,0.0,228.97
6873,CA-2022-360429,2022-07-26,2022-07-30,Second Class,CG-78475,Customer 374,Corporate,South,South Carolina,Furniture,Furnishings,Tensor Brushed Steel Torchiere,3569.32,13,0.1,632.98
6874,CA-2021-698292,2021-11-15,2021-11-17,Same Day,CG-28124,Customer 662,Home Office,West,Utah,Office Supplies,Storage,Eldon Fold N Roll Cart,51.1,1,0.0,19.63
6875,CA-2024-140871,2024-09-07,2024-09-10,Second Class,CG-19724,Customer 624,Consumer,East,Virginia,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1070.56,3,0.3,84.56
6876,CA-2023-113008,2023-05-29,2023-06-01,First Class,CG-52810,Customer 207,Home Office,West,Arizona,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",7524.33,11,0.0,968.42
6877,CA-2022-180454,2022-10-06,2022-10-08,First Class,CG-30361,Customer 541,Corporate,East,New York,Technology,Phones,Samsung Galaxy S6,3195.52,8,0.5,-157.43
6878,CA-2023-868394,2023-01-18,2023-01-21,Second Class,CG-47471,Customer 347,Home Office,East,New York,Technology,Machines,Brother Intelli-Fax 4750E,695.86,7,0.2,202.03
6879,CA-2021-594525,2021-06-04,2021-06-10,Standard Class,CG-56606,Customer 176,Corporate,Central,Illinois,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1814.08,4,0.0,122.18
6880,CA-2022-887562,2022-08-05,2022-08-08,Second Class,CG-83121,Customer 80,Consumer,East,Virginia,Technology,Machines,Xerox WorkCentre,4078.2,10,0.4,390.39
6881,CA-2024-359001,2024-10-24,2024-10-24,Same Day,CG-53993,Customer 783,Consumer,West,Nevada,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,1231.07,3,0.4,70.01
6882,CA-2024-747515,2024-01-19,2024-01-23,First Class,CG-45729,Customer 683,Consumer,West,California,Office Supplies,Art,SAFCO Arco Folding Chair,490.45,14,0.2,192.95
6883,CA-2024-741191,2024-03-30,2024-04-06,Standard Class,CG-74974,Customer 761,Corporate,South,North Carolina,Furniture,Chairs,Global Troy Executive Chair,2524.96,10,0.2,228.88
6884,CA-2024-687367,2024-11-15,2024-11-22,Standard Class,CG-68574,Customer 61,Home Office,South,Louisiana,Office Supplies,Paper,Easy-staple paper,263.9,8,0.4,24.44
6885,CA-2021-764520,2021-11-27,2021-12-03,Standard Class,CG-71463,Customer 37,Corporate,Central,Missouri,Office Supplies,Binders,Avery Flexi-View Binders,810.54,10,0.1,64.18
6886,CA-2024-295003,2024-06-26,2024-06-30,Second Class,CG-14835,Customer 256,Consumer,West,Utah,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,2667.75,5,0.0,530.4
6887,CA-2021-119822,2021-08-04,2021-08-09,Standard Class,CG-57562,Customer 28,Corporate,South,Georgia,Technology,Phones,Apple iPhone 6S,396.36,10,0.4,-45.85
6888,CA-2023-801967,2023-11-25,2023-11-27,First Class,CG-12342,Customer 20,Home Office,Central,Texas,Office Supplies,Labels,Avery 490 Labels,704.59,12,0.4,-96.9
6889,CA-2022-430244,2022-05-13,2022-05-20,Standard Class,CG-55973,Customer 395,Corporate,East,Massachusetts,Furniture,Tables,Bevis 36 x 72 Conference Table,5896.44,11,0.0,317.5
6890,CA-2023-795660,2023-07-17,2023-07-22,Standard Class,CG-26891,Customer 662,Home Office,West,Arizona,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,972.28,2,0.0,147.53
6891,CA-2022-274349,2022-05-01,2022-05-07,Standard Class,CG-48615,Customer 629,Home Office,South,Tennessee,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,356.67,4,0.2,49.61
6892,CA-2021-341353,2021-11-26,2021-12-01,Standard Class,CG-89622,Customer 713,Corporate,West,Washington,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1010.31,6,0.5,28.95
6893,CA-2024-426022,2024-07-04,2024-07-10,Standard Class,CG-71858,Customer 247,Corporate,East,Massachusetts,Office Supplies,Envelopes,Wintrust Envelope Selection,853.2,12,0.0,275.64
6894,CA-2023-525722,2023-04-04,2023-04-09,Standard Class,CG-21495,Customer 146,Home Office,East,Pennsylvania,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,2278.42,4,0.3,240.6
6895,CA-2022-758722,2022-04-26,2022-05-01,Standard Class,CG-53868,Customer 434,Home Office,Central,Kansas,Furniture,Bookcases,Sauder Forest Hills,3027.32,4,0.0,317.51
6896,CA-2022-333243,2022-08-22,2022-08-26,Second Class,CG-70511,Customer 267,Home Office,West,California,Furniture,Chairs,HON 5400 Series Task Chair,1028.71,4,0.4,144.79
6897,CA-2024-868079,2024-03-11,2024-03-15,Second Class,CG-61659,Customer 203,Corporate,East,Pennsylvania,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,1489.82,2,0.0,337.67
6898,CA-2021-133746,2021-01-12,2021-01-17,Standard Class,CG-27096,Customer 654,Consumer,Central,Wisconsin,Office Supplies,Storage,Eldon Fold N Roll Cart,34.2,3,0.2,11.35
6899,CA-2024-843048,2024-04-18,2024-04-21,Second Class,CG-20370,Customer 617,Consumer,Central,Kansas,Technology,Phones,Samsung Galaxy S6,138.29,2,0.5,-16.46
6900,CA-2022-995568,2022-07-11,2022-07-16,Second Class,CG-82941,Customer 566,Home Office,East,Pennsylvania,Technology,Machines,Brother Intelli-Fax 4750E,506.8,5,0.0,27.26
6901,CA-2024-131243,2024-10-19,2024-10-24,Standard Class,CG-70403,Customer 195,Corporate,East,New York,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,1076.9,4,0.5,120.48
6902,CA-2021-883011,2021-08-28,2021-08-31,First Class,CG-62772,Customer 318,Corporate,West,California,Office Supplies,Envelopes,Poly String & Button Envelopes,18.56,2,0.3,2.19
6903,CA-2022-899348,2022-02-02,2022-02-06,Second Class,CG-92837,Customer 794,Corporate,South,Florida,Technology,Copiers,Konica Minolta,57.19,1,0.5,7.95
6904,CA-2022-867400,2022-05-07,2022-05-14,Standard Class,CG-79863,Customer 660,Home Office,West,Utah,Technology,Accessories,Kensington Lock,386.56,1,0.4,-47.01
6905,CA-2021-236156,2021-04-14,2021-04-19,Standard Class,CG-13082,Customer 769,Corporate,West,Colorado,Technology,Machines,HP Designjet T520,3041.77,7,0.3,-449.84
6906,CA-2023-397572,2023-06-03,2023-06-06,First Class,CG-68072,Customer 415,Home Office,West,Oregon,Technology,Accessories,Kensington Lock,7405.1,11,0.1,657.67
6907,CA-2024-175365,2024-01-18,2024-01-24,Standard Class,CG-78719,Customer 566,Corporate,East,Michigan,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,358.47,7,0.1,103.78
6908,CA-2021-991293,2021-11-27,2021-12-02,Standard Class,CG-84061,Customer 381,Corporate,West,Utah,Technology,Machines,Xerox WorkCentre,2750.32,4,0.0,283.78
6909,CA-2023-971826,2023-02-04,2023-02-11,Standard Class,CG-36062,Customer 590,Consumer,West,Washington,Furniture,Chairs,HON 5400 Series Task Chair,1899.1,5,0.5,-186.81
6910,CA-2024-316268,2024-10-09,2024-10-15,Standard Class,CG-41398,Customer 683,Consumer,East,Massachusetts,Furniture,Furnishings,Tensor Brushed Steel Torchiere,807.16,5,0.2,91.84
6911,CA-2023-706275,2023-09-17,2023-09-22,Standard Class,CG-69678,Customer 579,Corporate,East,Virginia,Office Supplies,Storage,Eldon Fold N Roll Cart,79.01,8,0.4,5.32
6912,CA-2021-983824,2021-10-14,2021-10-21,Standard Class,CG-58126,Customer 321,Corporate,East,Michigan,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,6157.32,13,0.2,1751.93
6913,CA-2022-179143,2022-12-12,2022-12-18,Standard Class,CG-93560,Customer 534,Consumer,East,New York,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",8670.72,12,0.0,1969.03
6914,CA-2021-696120,2021-12-31,2022-01-06,Standard Class,CG-81993,Customer 476,Corporate,Central,Wisconsin,Furniture,Chairs,Global Troy Executive Chair,2516.72,9,0.5,209.75
6915,CA-2021-251406,2021-10-04,2021-10-09,Second Class,CG-43274,Customer 440,Consumer,West,Utah,Furniture,Bookcases,Sauder Forest Hills,9298.38,14,0.0,2093.82
6916,CA-2021-603972,2021-05-27,2021-06-03,Standard Class,CG-60912,Customer 559,Consumer,East,Pennsylvania,Technology,Machines,Xerox WorkCentre,1503.11,6,0.4,-80.03
6917,CA-2024-462465,2024-05-09,2024-05-12,Second Class,CG-92768,Customer 104,Home Office,East,Michigan,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",2420.14,9,0.3,-303.43
6918,CA-2024-834336,2024-08-15,2024-08-19,Second Class,CG-13344,Customer 272,Consumer,West,Nevada,Technology,Machines,HP Designjet T520,13588.6,14,0.1,1231.62
6919,CA-2021-971420,2021-07-24,2021-07-29,Standard Class,CG-12240,Customer 348,Home Office,Central,Indiana,Technology,Accessories,Kensington Lock,3143.79,13,0.0,219.5
6920,CA-2022-533403,2022-12-08,2022-12-14,Standard Class,CG-87568,Customer 679,Corporate,East,Michigan,Furniture,Chairs,Realspace Magellan Chair,6560.19,9,0.0,982.92
6921,CA-2022-577373,2022-09-08,2022-09-14,Standard Class,CG-27194,Customer 80,Consumer,West,Utah,Office Supplies,Labels,3M Polarizing Label,61.46,1,0.2,12.06
6922,CA-2022-500605,2022-11-11,2022-11-16,Second Class,CG-55184,Customer 113,Consumer,Central,Illinois,Office Supplies,Paper,Xerox 1967,1092.7,14,0.0,128.76
6923,CA-2023-131772,2023-10-10,2023-10-15,Second Class,CG-59020,Customer 732,Home Office,South,South Carolina,Technology,Copiers,Canon PC1060 Copier,342.07,1,0.1,30.2
6924,CA-2024-495819,2024-12-04,2024-12-11,Standard Class,CG-69178,Customer 145,Corporate,East,New Jersey,Office Supplies,Envelopes,Poly String & Button Envelopes,31.37,1,0.2,8.91
6925,CA-2022-292908,2022-09-04,2022-09-08,Second Class,CG-52814,Customer 632,Corporate,East,Ohio,Office Supplies,Fasteners,OIC Binder Clips,632.96,8,0.2,115.12
6926,CA-2022-247198,2022-10-29,2022-11-04,Standard Class,CG-19525,Customer 175,Consumer,South,Louisiana,Technology,Accessories,Kensington Lock,898.99,13,0.3,-96.44
6927,CA-2022-435773,2022-05-08,2022-05-13,Standard Class,CG-39940,Customer 628,Consumer,Central,Minnesota,Technology,Phones,Nokia Smart Phone,251.96,4,0.0,81.91
6928,CA-2024-628493,2024-01-28,2024-02-02,Standard Class,CG-64481,Customer 612,Consumer,West,Utah,Furniture,Chairs,Global Troy Executive Chair,4059.97,7,0.1,303.59
6929,CA-2024-354590,2024-07-01,2024-07-06,Standard Class,CG-47350,Customer 566,Home Office,East,Pennsylvania,Technology,Machines,Brother Intelli-Fax 4750E,2529.12,8,0.0,620.53
6930,CA-2022-610372,2022-05-10,2022-05-15,Standard Class,CG-12413,Customer 452,Home Office,South,Louisiana,Furniture,Chairs,Realspace Magellan Chair,666.61,7,0.5,45.33
6931,CA-2022-658368,2022-01-03,2022-01-10,Standard Class,CG-34077,Customer 704,Home Office,East,Massachusetts,Technology,Phones,Apple iPhone 6S,1249.24,5,0.2,360.43
6932,CA-2024-114941,2024-01-23,2024-01-29,Standard Class,CG-93532,Customer 424,Corporate,West,California,Office Supplies,Labels,3M Polarizing Label,632.1,10,0.0,181.38
6933,CA-2023-325325,2023-08-19,2023-08-25,Standard Class,CG-89863,Customer 448,Consumer,Central,Kansas,Office Supplies,Envelopes,Poly String & Button Envelopes,346.14,7,0.3,-44.48
6934,CA-2021-395996,2021-07-04,2021-07-11,Standard Class,CG-70412,Customer 137,Corporate,East,Pennsylvania,Furniture,Tables,Bevis 36 x 72 Conference Table,1122.91,14,0.1,436.49
6935,CA-2023-189197,2023-04-04,2023-04-07,Second Class,CG-83371,Customer 301,Home Office,East,New Jersey,Office Supplies,Storage,Eldon Fold N Roll Cart,665.12,10,0.2,156.07
6936,CA-2021-740260,2021-10-26,2021-11-02,Standard Class,CG-69839,Customer 449,Consumer,Central,Texas,Office Supplies,Fasteners,Advantus Push Pins,63.79,2,0.2,12.92
6937,CA-2024-758392,2024-11-28,2024-12-02,Second Class,CG-15200,Customer 187,Corporate,South,South Carolina,Technology,Accessories,Logitech Wireless Mouse,3496.71,7,0.4,-457.79
6938,CA-2021-887424,2021-02-11,2021-02-16,Standard Class,CG-64497,Customer 490,Consumer,West,California,Technology,Machines,Xerox WorkCentre,4225.68,5,0.1,678.02
6939,CA-2022-992595,2022-11-12,2022-11-15,First Class,CG-45905,Customer 411,Corporate,South,Tennessee,Furniture,Chairs,HON 5400 Series Task Chair,2265.12,7,0.3,60.29
6940,CA-2021-959412,2021-12-22,2021-12-28,Standard Class,CG-83077,Customer 55,Corporate,Central,Illinois,Office Supplies,Binders,Wilson Jones Gold Binder,470.81,13,0.2,147.31
6941,CA-2023-711789,2023-08-06,2023-08-09,Second Class,CG-58056,Customer 679,Home Office,Central,Minnesota,Furniture,Chairs,Global Troy Executive Chair,2218.26,5,0.4,-230.86
6942,CA-2021-929881,2021-05-29,2021-06-05,Standard Class,CG-87751,Customer 759,Corporate,West,Oregon,Technology,Copiers,Konica Minolta,5657.28,8,0.0,911.58
6943,CA-2021-843342,2021-12-09,2021-12-16,Standard Class,CG-10468,Customer 710,Consumer,South,Florida,Office Supplies,Paper,Hammermill Copy Plus Paper,59.9,2,0.2,17.46
6944,CA-2023-994657,2023-05-27,2023-06-02,Standard Class,CG-60940,Customer 291,Corporate,South,South Carolina,Furniture,Tables,Bevis 36 x 72 Conference Table,100.73,2,0.5,-13.05
6945,CA-2024-522243,2024-03-05,2024-03-10,Second Class,CG-18961,Customer 731,Consumer,South,North Carolina,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,4314.6,6,0.0,405.16
6946,CA-2023-337721,2023-05-01,2023-05-01,Same Day,CG-24773,Customer 732,Home Office,Central,Missouri,Office Supplies,Envelopes,Wintrust Envelope Selection,366.4,4,0.0,85.13
6947,CA-2021-313699,2021-03-18,2021-03-23,Standard Class,CG-41855,Customer 635,Consumer,Central,Wisconsin,Office Supplies,Appliances,Hoover Portapower Machine,149.08,4,0.5,12.88
6948,CA-2021-602638,2021-05-20,2021-05-25,Second Class,CG-50921,Customer 214,Home Office,West,Nevada,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,41.89,9,0.3,-2.42
6949,CA-2021-537352,2021-05-01,2021-05-08,Standard Class,CG-46485,Customer 413,Corporate,East,Ohio,Furniture,Chairs,Realspace Magellan Chair,2576.8,5,0.0,790.61
6950,CA-2024-588672,2024-01-17,2024-01-23,Standard Class,CG-24563,Customer 309,Home Office,Central,Texas,Technology,Accessories,Kensington Lock,1836.18,5,0.1,685.99
6951,CA-2021-582196,2021-08-06,2021-08-10,Second Class,CG-31591,Customer 223,Corporate,South,Louisiana,Furniture,Furnishings,Tensor Brushed Steel Torchiere,1667.22,10,0.4,120.3
6952,CA-2021-805706,2021-05-28,2021-06-02,Standard Class,CG-44032,Customer 658,Consumer,South,Tennessee,Technology,Phones,Samsung Galaxy S6,7564.2,14,0.5,248.44
6953,CA-2023-537550,2023-07-06,2023-07-12,Standard Class,CG-55935,Customer 246,Home Office,West,California,Technology,Copiers,Canon PC1060 Copier,10733.19,13,0.0,1497.6
6954,CA-2021-713927,2021-03-12,2021-03-12,Same Day,CG-93372,Customer 359,Corporate,East,New Jersey,Technology,Copiers,Canon PC1060 Copier,877.04,1,0.0,221.46
6955,CA-2023-316529,2023-04-10,2023-04-17,Standard Class,CG-47208,Customer 44,Corporate,South,Georgia,Office Supplies,Appliances,Hoover Portapower Machine,291.94,11,0.0,104.08
6956,CA-2022-534280,2022-06-02,2022-06-09,Standard Class,CG-71902,Customer 69,Corporate,West,Nevada,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,14633.45,13,0.0,1473.83
6957,CA-2024-730404,2024-06-20,2024-06-25,Standard Class,CG-69019,Customer 99,Corporate,West,Utah,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,602.5,8,0.4,-44.56
6958,CA-2021-130772,2021-01-05,2021-01-07,Same Day,CG-18683,Customer 249,Consumer,West,Utah,Furniture,Furnishings,Tensor Brushed Steel Torchiere,3248.64,9,0.0,927.99
6959,CA-2023-786455,2023-01-03,2023-01-08,Standard Class,CG-37664,Customer 623,Consumer,West,Washington,Furniture,Tables,Chromcraft Bull-Nose Table,1104.21,9,0.0,281.32
6960,CA-2023-612623,2023-03-27,2023-04-03,Standard Class,CG-52943,Customer 211,Home Office,West,Oregon,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,3906.49,10,0.3,-467.09
6961,CA-2024-334149,2024-05-14,2024-05-17,Second Class,CG-23721,Customer 592,Corporate,South,Tennessee,Office Supplies,Envelopes,Wintrust Envelope Selection,83.8,2,0.3,0.48
6962,CA-2024-181688,2024-11-10,2024-11-16,Standard Class,CG-41230,Customer 590,Home Office,Central,Wisconsin,Office Supplies,Labels,Avery 490 Labels,53.16,3,0.2,12.84
6963,CA-2023-980931,2023-10-04,2023-10-09,Standard Class,CG-15517,Customer 19,Home Office,South,Georgia,Furniture,Bookcases,Bush Westfield Bookcase,1263.78,2,0.2,78.57
6964,CA-2024-351281,2024-10-01,2024-10-07,Standard Class,CG-85275,Customer 119,Corporate,West,Nevada,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,2073.26,7,0.5,-44.79
6965,CA-2024-623108,2024-12-28,2024-12-30,First Class,CG-92416,Customer 619,Consumer,East,New Jersey,Furniture,Chairs,Global Troy Executive Chair,1063.15,3,0.4,62.84
6966,CA-2024-369810,2024-10-20,2024-10-26,Standard Class,CG-80916,Customer 104,Corporate,South,Florida,Furniture,Chairs,Global Troy Executive Chair,6671.5,11,0.0,1046.05
6967,CA-2022-801427,2022-02-10,2022-02-14,Second Class,CG-19649,Customer 390,Consumer,South,North Carolina,Technology,Machines,Brother Intelli-Fax 4750E,4481.7,6,0.0,769.66
6968,CA-2021-358858,2021-05-31,2021-06-04,First Class,CG-12416,Customer 750,Consumer,South,Louisiana,Furniture,Chairs,Global Troy Executive Chair,507.87,2,0.2,93.2
6969,CA-2024-487632,2024-02-10,2024-02-14,First Class,CG-27460,Customer 737,Corporate,West,Colorado,Office Supplies,Binders,Avery Flexi-View Binders,121.89,3,0.5,-3.76
6970,CA-2022-520669,2022-08-29,2022-09-02,Second Class,CG-65435,Customer 682,Corporate,West,Nevada,Office Supplies,Envelopes,Poly String & Button Envelopes,89.95,12,0.2,26.84
6971,CA-2022-148762,2022-07-16,2022-07-20,Second Class,CG-26510,Customer 589,Home Office,West,Washington,Technology,Copiers,Konica Minolta,5413.51,13,0.2,1459.28
6972,CA-2024-865303,2024-05-16,2024-05-23,Standard Class,CG-43668,Customer 538,Home Office,East,New York,Technology,Phones,Motorola Smart Phone,2610.22,4,0.3,-262.32
